"trvgns";"Trivia Genius";1985;"trvmstr";"trvmstr";"raster";"vertical";224;288;60;2;;4;"good";"good";"good"
"lgtnfght";"Lightning Fighters (World)";1990;;;"raster";"vertical";224;288;60;2;"joy8way";3;"good";"good";"good"
"crazycop";"Crazy Cop (Japan)";1988;"gbusters";"gbusters";"raster";"vertical";224;288;60;2;"joy8way";2;"good";"good";"good"
"pengob";"Pengo (bootleg)";1982;"pengo";"pengo";"raster";"vertical";224;288;60.606061;2;"joy4way";1;"good";"good";"good"
"xevios";"Xevios";1982;"xevious";"xevious";"raster";"vertical";224;288;60.606061;2;"joy8way";2;"good";"good";"good"
"megazoneb";"Mega Zone (Kosuka set 1)";1983;"megazone";"megazone";"raster";"vertical";224;288;60;2;"joy8way";1;"good";"good";"good"
"pacmanf";"Pac-Man (Midway, with speedup hack)";1980;"puckman";"puckman";"raster";"vertical";224;288;60.606061;2;"joy4way";1;"good";"good";"good"
"lizwiz";"Lizard Wizard";1985;;;"raster";"vertical";224;288;60.606061;2;"joy8way";1;"good";"good";"good"
"mbrush";"Magic Brush";1981;"crush";"crush";"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"megazonei";"Mega Zone (Interlogic + Kosuka)";1983;"megazone";"megazone";"raster";"vertical";224;288;60;2;"joy8way";1;"good";"good";"good"
"crush";"Crush Roller (Kural Samno)";1981;;;"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"rocktrv2";"MTV Rock-N-Roll Trivia (Part 2)";1986;;;"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"thehand";"The Hand";1981;;;"raster";"vertical";224;288;60;2;"joy8way";3;"imperfect";"good";"imperfect"
"galagao";"Galaga (Namco)";1981;"galaga";"galaga";"raster";"vertical";224;288;60.606061;2;"joy2way";1;"imperfect";"good";"good"
"gyrodinec";"Gyrodine";1984;"gyrodine";"gyrodine";"raster";"vertical";224;288;60;2;"joy8way";2;"good";"good";"good"
"grobda2";"Grobda (Old Ver. set 1)";1984;"grobda";"grobda";"raster";"vertical";224;288;60.606061;2;"joy8way";2;"good";"good";"good"
"grobda";"Grobda (New Ver.)";1984;;;"raster";"vertical";224;288;60.606061;2;"joy8way";2;"good";"good";"good"
"tactcian";"Tactician (set 1)";1982;;;"raster";"vertical";224;288;60;2;"joy4way";2;"good";"good";"good"
"galagamw";"Galaga (Midway set 1)";1981;"galaga";"galaga";"raster";"vertical";224;288;60.606061;2;"joy2way";1;"imperfect";"good";"good"
"galagamf";"Galaga (Midway set 1 with fast shoot hack)";1981;"galaga";"galaga";"raster";"vertical";224;288;60.606061;2;"joy2way";1;"imperfect";"good";"good"
"tactcian2";"Tactician (set 2)";1981;"tactcian";"tactcian";"raster";"vertical";224;288;60;2;"joy4way";2;"good";"good";"good"
"megazone";"Mega Zone (Konami set 1)";1983;;;"raster";"vertical";224;288;60;2;"joy8way";1;"good";"good";"good"
"crush4";"Crush Roller (Kural TWT)";;"crush";"crush";"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"grobda3";"Grobda (Old Ver. set 2)";1984;"grobda";"grobda";"raster";"vertical";224;288;60.606061;2;"joy8way";2;"good";"good";"good"
"pengo2u";"Pengo (set 2 not encrypted)";1982;"pengo";"pengo";"raster";"vertical";224;288;60.606061;2;"joy4way";1;"good";"good";"good"
"pengo";"Pengo (set 1 rev c)";1982;;;"raster";"vertical";224;288;60.606061;2;"joy4way";1;"good";"good";"good"
"crushbl2";"Crush Roller (bootleg?)";1981;"crush";"crush";"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"crush2";"Crush Roller (Kural Esco - bootleg?)";1981;"crush";"crush";"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"jungler";"Jungler";1981;;;"raster";"vertical";224;288;60;2;"joy4way";1;"good";"good";"good"
"jumpshtp";"Jump Shot Engineering Sample";1985;"jumpshot";"jumpshot";"raster";"vertical";224;288;60.606061;2;"joy8way";1;"good";"good";"good"
"crushs";"Crush Roller (Sidam bootleg)";;"crush";"crush";"raster";"vertical";224;288;60.606061;2;"joy4way";;"good";"good";"good"
"theglobp";"The Glob (Pac-Man hardware)";1983;"suprglob";"suprglob";"raster";"vertical";224;288;60.606061;2;"joy4way";2;"good";"good";"good"
"digdugat";"Dig Dug (Atari, rev 2)";1982;"digdug";"digdug";"raster";"vertical";224;288;60.606061;2;"joy4way";1;"good";"good";"good"
"galaga3a";"Galaga 3 (set 2)";1984;"gaplus";"gaplus";"raster";"vertical";224;288;60.60606;2;"joy8way";1;"imperfect";"good";"imperfect"
"bwcasino";"Boardwalk Casino";1983;;;"raster";"vertical";224;288;60.606061;2;;6;"good";"good";"good"
"galaga88";"Galaga '88";1987;;;"raster";"vertical";224;288;60.60606;2;"joy8way";3;"good";"good";"good"
"devstors2";"Devastators (ver. X)";1988;"devstors";"devstors";"raster";"vertical";224;304;60;2;"joy8way";2;"good";"good";"good"
"chqflag";"Chequered Flag";1988;;;"raster";"vertical";224;304;60;1;"paddle";3;"preliminary";"good";"imperfect"
"chqflagj";"Chequered Flag (Japan)";1988;"chqflag";"chqflag";"raster";"vertical";224;304;60;1;"paddle";3;"preliminary";"good";"imperfect"
"garuka";"Garuka (Japan ver. W)";1988;"devstors";"devstors";"raster";"vertical";224;304;60;2;"joy8way";2;"good";"good";"good"
"devstors3";"Devastators (ver. V)";1988;"devstors";"devstors";"raster";"vertical";224;304;60;2;"joy8way";2;"good";"good";"good"
"devstors";"Devastators (ver. Z)";1988;;;"raster";"vertical";224;304;60;2;"joy8way";2;"good";"good";"good"
"exerionb";"Exerion (bootleg)";1983;"exerion";"exerion";"raster";"vertical";224;320;61.320755;2;"joy8way";2;"good";"good";"good"
"exeriont";"Exerion (Taito)";1983;"exerion";"exerion";"raster";"vertical";224;320;61.320755;2;"joy8way";2;"good";"good";"good"
"fcombat";"Field Combat";1985;;;"raster";"vertical";224;320;61.419019;2;"joy8way";2;"preliminary";"preliminary";"good"
"exerizrb";"Exerizer (Japan) (bootleg)";1987;"skyfox";"skyfox";"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"nost";"Nostradamus";1993;;;"raster";"vertical";224;320;60;2;"joy8way";1;"good";"good";"good"
"exerion";"Exerion";1983;;;"raster";"vertical";224;320;61.320755;2;"joy8way";2;"good";"good";"good"
"gunbird";"Gunbird (World)";1994;;;"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"nostk";"Nostradamus (Korea)";1993;"nost";"nost";"raster";"vertical";224;320;60;2;"joy8way";1;"good";"good";"good"
"gunbirdk";"Gunbird (Korea)";1994;"gunbird";"gunbird";"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"gnbarich";"Gunbarich";2001;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"fhawkj";"Fighting Hawk (Japan)";1988;"fhawk";"fhawk";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"fhawk";"Fighting Hawk (World)";1988;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"nostj";"Nostradamus (Japan)";1993;"nost";"nost";"raster";"vertical";224;320;60;2;"joy8way";1;"good";"good";"good"
"gunlock";"Gunlock (Ver 2.3O 1994/01/20)";1993;;;"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"passht4b";"Passing Shot (4 Players) (bootleg)";1988;"passsht";"passsht";"raster";"vertical";224;320;60;4;"joy8way";4;"preliminary";"good";"preliminary"
"passshtb";"Passing Shot (2 Players) (bootleg)";1988;"passsht";"passsht";"raster";"vertical";224;320;60;2;"joy8way";4;"preliminary";"good";"imperfect"
"gunfrontj";"Gun Frontier (Japan)";1990;"gunfront";"gunfront";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"gcpinbal";"Grand Cross";1994;;;"raster";"vertical";224;320;60;1;;8;"imperfect";"good";"imperfect"
"passshtj";"Passing Shot (Japan, 4 Players, FD1094 317-0070)";1988;"passsht";"passsht";"raster";"vertical";224;320;60.054389;4;"joy8way";4;"good";"good";"good"
"sbomberb";"Space Bomber (ver. B)";1998;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"rockn2";"Rock'n Tread 2 (Japan)";1999;;;"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"rockn3";"Rock'n 3 (Japan)";1999;;;"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"rockn4";"Rock'n 4 (Japan, prototype)";2000;;;"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"horshoes";"American Horseshoes (US)";1990;;;"raster";"vertical";224;320;60;1;"trackball";2;"good";"good";"good"
"gunbird2";"Gunbird 2";1998;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"majest12";"Majestic Twelve - The Space Invaders Part IV (Japan)";1990;"ssi";"ssi";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"passshta";"Passing Shot (World, 4 Players, FD1094 317-0074)";1988;"passsht";"passsht";"raster";"vertical";224;320;60.054389;4;"joy8way";4;"good";"good";"good"
"evilston";"Evil Stone";1990;;;"raster";"vertical";224;320;60;2;"joy4way";2;"good";"good";"good"
"passsht";"Passing Shot (World, 2 Players, FD1094 317-0080)";1988;;;"raster";"vertical";224;320;60.054389;2;"joy8way";4;"good";"good";"good"
"passsht16a";"Passing Shot (Japan, 4 Players, System 16A, FD1094 317-0071)";1988;"passsht";"passsht";"raster";"vertical";224;320;60;4;"joy8way";4;"good";"good";"good"
"mspuzzlen";"Miss Puzzle (Nudes)";1994;"mspuzzle";"mspuzzle";"raster";"vertical";224;320;60;2;"joy8way";2;"preliminary";"good";"good"
"lagirl";"LA Girl";1992;"plgirls";"plgirls";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"desertbr";"Desert Breaker (FD1094 317-0196)";1992;;;"raster";"vertical";224;320;57.23;3;"joy8way";3;"good";"good";"good"
"f1gp2";"F-1 Grand Prix Part II";1992;;;"raster";"vertical";224;320;60;1;"joy2way";3;"good";"good";"good"
"gunfront";"Gun & Frontier (World)";1990;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"crshrace";"Lethal Crash Race (set 1)";1993;;;"raster";"vertical";224;320;60;3;"joy8way";3;"good";"good";"good"
"gunbirdj";"Gunbird (Japan)";1994;"gunbird";"gunbird";"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"spcinv95";"Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14)";1995;;;"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"masterwu";"Master of Weapon (US)";1989;"masterw";"masterw";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"mspuzzle";"Miss Puzzle";1994;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"shienryu";"Shienryu (JUET 961226 V1.000)";1997;;"stvbios";"raster";"vertical";224;320;59.828244;2;"joy8way";6;"imperfect";"good";"imperfect"
"sonicbom";"Sonic Boom (FD1094 317-0053)";1987;;;"raster";"vertical";224;320;60.054389;2;"joy8way";3;"good";"good";"good"
"ryujin";"Ryu Jin (Japan)";1993;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"rockn";"Rock'n Tread (Japan)";1999;;;"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"akkanvdr";"Akkanbeder (Ver 2.5J 1995/06/14)";1995;"spcinv95";"spcinv95";"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"sonicwi";"Sonic Wings (Japan)";1992;"aerofgt";"aerofgt";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"rayforcej";"Ray Force (Ver 2.3J 1994/01/20)";1993;"gunlock";"gunlock";"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"rockna";"Rock'n Tread (Japan, alternate)";1999;"rockn";"rockn";"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"crshrace2";"Lethal Crash Race (set 2)";1993;"crshrace";"crshrace";"raster";"vertical";224;320;60;3;"joy8way";3;"good";"good";"good"
"spcinv95u";"Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5A 1995/06/14)";1995;"spcinv95";"spcinv95";"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"afighter";"Action Fighter (FD1089A 317-0018)";1986;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"gametngk";"The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise";1995;;;"raster";"vertical";224;320;60;2;"joy8way";5;"imperfect";"good";"imperfect"
"s1945a";"Strikers 1945 (Japan / World)";1995;"s1945";"s1945";"raster";"vertical";224;320;59.9;2;"joy8way";3;"good";"good";"good"
"ssi";"Super Space Invaders '91 (World)";1990;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"aceattaca";"Ace Attacker (Japan, System 16A, FD1094 317-0060)";1988;"aceattac";"aceattac";"raster";"vertical";224;320;60;2;"dial";12;"good";"good";"good"
"wrestwar2";"Wrestle War (set 2, World, FD1094 317-0102)";1989;"wrestwar";"wrestwar";"raster";"vertical";224;320;60.054389;2;"joy8way";3;"good";"good";"good"
"wrestwar";"Wrestle War (set 3, World, 8751 317-0103)";1989;;;"raster";"vertical";224;320;60.054389;2;"joy8way";3;"good";"good";"good"
"timescan";"Time Scanner (set 2, System 16B)";1987;;;"raster";"vertical";224;320;60.054389;2;"joy8way";3;"good";"good";"good"
"s1945bl";"Strikers 1945 (Hong Kong, bootleg)";1995;"s1945";"s1945";"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"s1945j";"Strikers 1945 (Japan)";1995;"s1945";"s1945";"raster";"vertical";224;320;59.9;2;"joy8way";3;"good";"good";"good"
"aerofgt";"Aero Fighters";1992;;;"raster";"vertical";224;320;61.31;2;"joy8way";2;"good";"good";"good"
"timescan1";"Time Scanner (set 1, System 16A, FD1089B 317-0024)";1987;"timescan";"timescan";"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"wrestwar1";"Wrestle War (set 1, Japan, FD1094 317-0090)";1989;"wrestwar";"wrestwar";"raster";"vertical";224;320;60.054389;2;"joy8way";3;"good";"good";"good"
"aerfboot";"Aero Fighters (bootleg set 1)";1992;"aerofgt";"aerofgt";"raster";"vertical";224;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"aerfboo2";"Aero Fighters (bootleg set 2)";1992;"aerofgt";"aerofgt";"raster";"vertical";224;320;60;2;"joy8way";2;"imperfect";"good";"imperfect"
"desertwr";"Desert War / Wangan Sensou";1995;;;"raster";"vertical";224;320;60;2;"joy8way";5;"imperfect";"good";"imperfect"
"ashura";"Ashura Blaster (World)";1990;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"dragnblz";"Dragon Blaze";2000;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"rayforce";"Ray Force (Ver 2.3A 1994/01/20)";1993;"gunlock";"gunlock";"raster";"vertical";224;320;58.97;4;"joy8way";4;"good";"good";"good"
"sngkace";"Sengoku Ace (Japan)";1993;"samuraia";"samuraia";"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"vmetal";"Varia Metal";1995;;;"raster";"vertical";224;320;60;2;"joy8way";3;"imperfect";"good";"imperfect"
"mjleague";"Major League";1985;;;"raster";"vertical";224;320;60;2;"trackball";5;"good";"good";"good"
"masterw";"Master of Weapon (World)";1989;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"masterwj";"Master of Weapon (Japan)";1989;"masterw";"masterw";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"aerofgtb";"Aero Fighters (Turbo Force hardware set 1)";1992;"aerofgt";"aerofgt";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"s1945iii";"Strikers 1945 III (World) / Strikers 1999 (Japan)";1999;;;"raster";"vertical";224;320;60;2;"joy8way";3;"good";"good";"good"
"driveout";"Drive Out";1991;"driftout";"driftout";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"s1945";"Strikers 1945 (World)";1995;;;"raster";"vertical";224;320;59.9;2;"joy8way";3;"good";"good";"good"
"s1945jn";"Strikers 1945 (Japan, unprotected)";1995;"s1945";"s1945";"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"s1945ii";"Strikers 1945 II";1997;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"s1945k";"Strikers 1945 (Korea)";1995;"s1945";"s1945";"raster";"vertical";224;320;59.9;2;"joy8way";3;"good";"good";"good"
"vmetaln";"Varia Metal (New Ways Trading Co.)";1995;"vmetal";"vmetal";"raster";"vertical";224;320;60;2;"joy8way";3;"imperfect";"good";"imperfect"
"ashuraj";"Ashura Blaster (Japan)";1990;"ashura";"ashura";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"ashurau";"Ashura Blaster (US)";1990;"ashura";"ashura";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"driftout";"Drift Out (Japan)";1991;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"plgirls";"Play Girls";1992;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"plgirls2";"Play Girls 2";1993;;;"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"skyfox";"Sky Fox";1987;;;"raster";"vertical";224;320;60;1;"joy8way";2;"good";"good";"good"
"1945kiii";"1945k III";2000;;;"raster";"vertical";224;320;60;2;"joy8way";4;"good";"good";"good"
"aerofgtc";"Aero Fighters (Turbo Force hardware set 2)";1992;"aerofgt";"aerofgt";"raster";"vertical";224;320;60;2;"joy8way";2;"good";"good";"good"
"samuraia";"Samurai Aces (World)";1993;;;"raster";"vertical";224;320;59.3;2;"joy8way";3;"good";"good";"good"
"skyalert";"Sky Alert";1992;;;"raster";"vertical";224;360;60;2;"joy8way";2;"good";"good";"good"
"gwarb";"Guerrilla War (Joystick hack bootleg)";1987;"gwar";"gwar";"raster";"vertical";224;376;60;2;"joy8way";2;"good";"good";"good"
"gwarj";"Guevara (Japan)";1987;"gwar";"gwar";"raster";"vertical";224;376;60;2;"joy8way";2;"good";"good";"good"
"gaiapolsj";"Gaiapolis (ver JAF)";1993;"gaiapols";"gaiapols";"raster";"vertical";224;376;59.185606;4;"joy8way";3;"imperfect";"good";"good"
"gaiapolsu";"Gaiapolis (ver UAF)";1993;"gaiapols";"gaiapols";"raster";"vertical";224;376;59.185606;4;"joy8way";3;"imperfect";"good";"good"
"gwar";"Guerrilla War (US)";1987;;;"raster";"vertical";224;376;60;2;"joy8way";2;"good";"good";"good"
"gaiapols";"Gaiapolis (ver EAF)";1993;;;"raster";"vertical";224;376;59.185606;4;"joy8way";3;"imperfect";"good";"good"
"paprazzi";"Paparazzi";1996;;;"raster";"vertical";224;380;60;2;"joy8way";1;"good";"good";"good"
"tndrcadej";"Tokusyu Butai U.A.G. (Japan)";1987;"tndrcade";"tndrcade";"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"twinhawk";"Twin Hawk (World)";1989;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"gunnail";"GunNail (28th May. 1992)";1993;;;"raster";"vertical";224;384;56;2;"joy8way";2;"imperfect";"good";"imperfect"
"bigbang";"Big Bang (9th Nov. 1993)";1993;"tdragon2";"tdragon2";"raster";"vertical";224;384;56;2;"joy8way";3;"good";"good";"good"
"tdragon2a";"Thunder Dragon 2 (1st Oct. 1993)";1993;"tdragon2";"tdragon2";"raster";"vertical";224;384;56;2;"joy8way";3;"good";"good";"good"
"eightfrc";"Eight Forces";1994;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"varthr1";"Varth - Operation Thunderstorm (World 920612)";1992;"varth";"varth";"raster";"vertical";224;384;59.61;2;"joy8way";3;"good";"good";"good"
"gmahou";"Great Mahou Daisakusen (Japan 000121)";2000;"dimahoo";"dimahoo";"raster";"vertical";224;384;59.629403;2;"joy8way";3;"good";"good";"good"
"varthj";"Varth - Operation Thunderstorm (Japan 920714)";1992;"varth";"varth";"raster";"vertical";224;384;59.61;2;"joy8way";3;"good";"good";"good"
"tdragon2";"Thunder Dragon 2 (9th Nov. 1993)";1993;;;"raster";"vertical";224;384;56;2;"joy8way";3;"good";"good";"good"
"daisenpu";"Daisenpu (Japan)";1989;"twinhawk";"twinhawk";"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"bjtwin";"Bombjack Twin (set 1)";1993;;;"raster";"vertical";224;384;56;2;"joy8way";2;"good";"good";"good"
"twinhawku";"Twin Hawk (US)";1989;"twinhawk";"twinhawk";"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"19xxh";"19XX: The War Against Destiny (Hispanic 951218)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"dimahoud";"Dimahoo (USA 000121 Phoenix Edition) (bootleg)";2000;"dimahoo";"dimahoo";"raster";"vertical";224;384;59.629403;2;"joy8way";3;"good";"good";"good"
"19xx";"19XX: The War Against Destiny (USA 951207)";1996;;;"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"19xxa";"19XX: The War Against Destiny (Asia 951207)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"dyger";"Dyger (Korea set 1)";1989;;;"raster";"vertical";224;384;60;1;"joy8way";3;"good";"good";"good"
"mercsj";"Senjou no Ookami II (Japan 900302)";1990;"mercs";"mercs";"raster";"vertical";224;384;59.61;3;"joy8way";2;"good";"good";"good"
"varthu";"Varth - Operation Thunderstorm (US 920612)";1992;"varth";"varth";"raster";"vertical";224;384;59.61;2;"joy8way";3;"good";"good";"good"
1941;"1941 - Counter Attack (World)";1990;;;"raster";"vertical";224;384;59.61;2;"joy8way";2;"good";"good";"good"
"varth";"Varth - Operation Thunderstorm (World 920714)";1992;;;"raster";"vertical";224;384;59.61;2;"joy8way";3;"good";"good";"good"
"arbalest";"Arbalester";1989;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"19xxjr1";"19XX: The War Against Destiny (Japan 951207)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"dygera";"Dyger (Korea set 2)";1989;"dyger";"dyger";"raster";"vertical";224;384;60;1;"joy8way";3;"good";"good";"good"
"dimahoo";"Dimahoo (Euro 000121)";2000;;;"raster";"vertical";224;384;59.629403;2;"joy8way";3;"good";"good";"good"
"19xxj";"19XX: The War Against Destiny (Japan 951225)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"raphero";"Rapid Hero";1994;;;"raster";"vertical";224;384;56;2;"joy8way";3;"imperfect";"good";"imperfect"
"bjtwina";"Bombjack Twin (set 2)";1993;"bjtwin";"bjtwin";"raster";"vertical";224;384;56;2;"joy8way";2;"good";"good";"good"
"mercsua";"Mercs (US 900608)";1990;"mercs";"mercs";"raster";"vertical";224;384;59.61;3;"joy8way";2;"good";"good";"good"
"madshark";"Mad Shark";1993;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"metafox";"Meta Fox";1989;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"mercs";"Mercs (World 900302)";1990;;;"raster";"vertical";224;384;59.61;3;"joy8way";2;"good";"good";"good"
"mercsu";"Mercs (US 900302)";1990;"mercs";"mercs";"raster";"vertical";224;384;59.61;3;"joy8way";2;"good";"good";"good"
"tndrcade";"Thundercade / Twin Formation";1987;;;"raster";"vertical";224;384;60;2;"joy8way";2;"good";"good";"good"
"dimahoou";"Dimahoo (USA 000121)";2000;"dimahoo";"dimahoo";"raster";"vertical";224;384;59.629403;2;"joy8way";3;"good";"good";"good"
"1941j";"1941 - Counter Attack (Japan)";1990;1941;1941;"raster";"vertical";224;384;59.61;2;"joy8way";2;"good";"good";"good"
"19xxb";"19XX: The War Against Destiny (Brazil 951218)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"19xxd";"19XX: The War Against Destiny (USA 951207 Phoenix Edition) (bootleg)";1996;"19xx";"19xx";"raster";"vertical";224;384;59.629403;2;"joy8way";2;"good";"good";"good"
"chopper";"Chopper I (US set 1)";1988;;;"raster";"vertical";224;392;60;2;"joy8way";2;"good";"good";"good"
"chopperb";"Chopper I (US set 3)";1988;"chopper";"chopper";"raster";"vertical";224;392;60;2;"joy8way";2;"good";"good";"good"
"legofair";"Koukuu Kihei Monogatari - The Legend of Air Cavalry (Japan)";1988;"chopper";"chopper";"raster";"vertical";224;392;60;2;"joy8way";2;"good";"good";"good"
"choppera";"Chopper I (US set 2)";1988;"chopper";"chopper";"raster";"vertical";224;392;60;2;"joy8way";2;"good";"good";"good"
"tdfever2";"TouchDown Fever 2";1988;"tdfever";"tdfever";"raster";"vertical";224;400;60;4;"joy8way";2;"good";"good";"good"
"bermudatj";"Bermuda Triangle (Japan)";1987;"bermudat";"bermudat";"raster";"vertical";224;400;60;2;"joy8way";2;"good";"good";"good"
"gwara";"Guerrilla War (Version 1)";1987;"gwar";"gwar";"raster";"vertical";224;400;60;2;"joy8way";2;"good";"good";"good"
"tdfeverj";"TouchDown Fever (Japan)";1987;"tdfever";"tdfever";"raster";"vertical";224;400;60;4;"joy8way";2;"good";"good";"good"
"tdfever";"TouchDown Fever (US?)";1987;;;"raster";"vertical";224;400;60;4;"joy8way";2;"good";"good";"good"
"worldwar";"World Wars (World?)";1987;;;"raster";"vertical";224;400;60;2;"joy8way";2;"good";"good";"good"
"bermudat";"Bermuda Triangle (World?)";1987;;;"raster";"vertical";224;400;60;2;"joy8way";2;"good";"good";"good"
"bermudata";"Bermuda Triangle (World Wars) (US)";1987;"worldwar";"worldwar";"raster";"vertical";224;400;60;2;"joy8way";2;"good";"good";"good"
"ddp2";"Bee Storm - DoDonPachi II (ver. 100)";2001;;"pgm";"raster";"vertical";224;448;60;4;"joy8way";4;"preliminary";"good";"imperfect"
"ddp2a";"Bee Storm - DoDonPachi II (ver. 102)";2001;"ddp2";"ddp2";"raster";"vertical";224;448;60;4;"joy8way";4;"preliminary";"good";"imperfect"
"hyhoo2";"Taisen Quiz HYHOO 2 (Japan)";1987;;;"raster";"vertical";224;512;60;4;;3;"good";"good";"good"
"spacedem";"Space Demon";1980;"spacefb";"spacefb";"raster";"vertical";224;512;61.523438;2;"joy2way";2;"imperfect";"imperfect";"imperfect"
"spbactnj";"Super Pinball Action (Japan)";1991;"spbactn";"spbactn";"raster";"vertical";224;512;60;1;;3;"imperfect";"good";"good"
"msjiken";"Mahjong Satsujin Jiken (Japan 881017)";1988;;;"raster";"vertical";224;512;60;2;"joy4way";2;"good";"good";"good"
"galspnbl";"Gals Pinball";1996;;;"raster";"vertical";224;512;60;1;;3;"good";"good";"good"
"hotpinbl";"Hot Pinball";1995;;;"raster";"vertical";224;512;60;1;;3;"good";"good";"good"
"spacebrd";"Space Bird (bootleg)";1980;"spacefb";"spacefb";"raster";"vertical";224;512;61.523438;2;"joy2way";2;"imperfect";"imperfect";"imperfect"
"turbob";"Turbo (encrypted set 2)";1981;"turbo";"turbo";"raster";"vertical";224;512;59.090909;1;"dial";3;"imperfect";"good";"imperfect"
